DATE,NIFTY 50,NIFTY NEXT 50,NIFTY 100,NIFTY 200,Nifty Total Market,NIFTY 500,NIFTY500 MULTICAP 50:25:25,NIFTY500 EQUAL WEIGHT,NIFTY MIDCAP 150,NIFTY MIDCAP 50,Nifty Midcap Select,NIFTY Midcap 100,NIFTY SMALLCAP 250,NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY MICROCAP 250,NIFTY LargeMidcap 250,NIFTY MIDSMALLCAP 400,DSP QUANT,DSP ELSS,ICICI PRU SILVER,NIFTY 10 YR BENCHMARK G-SEC,KOTAK CONTRA,KOTAK GOLD,UTI FLEX,AXIS INNOVATION,NIFTY AUTO,NIFTY BANK,NIFTY CHEMICALS,NIFTY FINANCIAL SERVICES,NIFTY FINANCIAL SERVICES 25/50,Nifty Financial Services Ex Bank,NIFTY FMCG,Nifty HEALTHCARE,NIFTY IT,NIFTY MEDIA,NIFTY METAL,NIFTY PHARMA,NIFTY PRIVATE BANK,NIFTY PSU BANK,NIFTY REALTY,NIFTY CONSUMER DURABLES,NIFTY OIL AND GAS INDEX,Nifty MidSmall Financial Services,Nifty MidSmall Healthcare,Nifty MidSmall IT & Telecom,NIFTY 100 EQUAL WEIGHT,NIFTY 100 LOW VOLATILITY 30,NIFTY 10 YR BENCHMARK G-SEC,NIFTY200 MOMENTUM 30,NIFTY200 ALPHA 30,NIFTY100 ALPHA 30,NIFTY ALPHA 50,NIFTY ALPHA LOW VOLATILITY 30,NIFTY ALPHA QUALITY LOW VOLATILITY 30,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY GROWTH SECTORS 15,NIFTY HIGH BETA 50,NIFTY LOW VOLATILITY 50,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 20 EQUAL WEIGHT,NIFTY100 QUALITY 30,NIFTY Midcap150 Momentum 50,Nifty500 Flexicap Quality 30,NIFTY500 LOW VOLATILITY 50,NIFTY500 MOMENTUM 50,NIFTY500 QUALITY 50,NIFTY500 MULTIFACTOR MQVLv 50,NIFTY Midcap150 Quality 50,Nifty Smallcap250 Quality 50,NIFTY500 MULTICAP MOMENTUM QUALITY 50,Nifty MidSmallcap400 Momentum Quality 100,Nifty Smallcap250 Momentum Quality 100,NIFTY QUALITY LOW VOLATILITY 30,NIFTY50 EQUAL WEIGHT,NIFTY50 VALUE 20,Nifty200 Value 30,NIFTY500 VALUE 50,NIFTY500 EQUAL WEIGHT,NIFTY200 Quality 30,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,Nifty Capital Markets,NIFTY COMMODITIES,Nifty Core Housing,NIFTY CPSE,NIFTY ENERGY,Nifty EV & New Age Automotive,Nifty Housing,NIFTY100 ESG,NIFTY100 Enhanced ESG,Nifty100 ESG Sector Leaders,NIFTY INDIA CONSUMPTION,Nifty India Defence,Nifty India Digital,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,Nifty India Internet,Nifty India Manufacturing,NIFTY INDIA TOURISM,NIFTY INFRASTRUCTURE,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,NIFTY IPO,NIFTY MIDCAP LIQUID 15,Nifty MidSmall India Consumption,NIFTY MNC,Nifty Mobility,NIFTY PSE,Nifty REITs & InvITs,Nifty Rural,Nifty Non-Cyclical Consumer Index,NIFTY SERVICES SECTOR,NIFTY SHARIAH 25,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,Nifty Transportation & Logistics,NIFTY100 LIQUID 15,NIFTY50 SHARIAH,NIFTY500 SHARIAH,NIFTY500 MULTICAP INDIA MANUFATURING 50:30:20,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY SME EMERGE,Nifty India Railways PSU,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),NIFTY INDIA NEW AGE CONSUMPTION,Nifty Waves
22/10/25,38893.95,99808.85,36362.25,19187.65,17511.69,37881.08,21525.03,18942.46,27919.15,22016.49,16792.66,80544.92,21959.74,10983.82,23634.50,29740.07,21609.86,25772.05,22.11,141.37,158.28,2611.29,155.26,48.76,332.37,19.17,36066.01,80894.08,42279.53,34919.41,39744.06,41669.93,93067.32,17859.17,50042.96,1883.00,15459.39,28048.54,33448.68,10701.28,1040.06,45452.48,17831.87,27226.90,53995.55,12858.08,48309.31,29199.36,2611.29,39868.65,32232.69,24266.96,62764.49,35651.27,31169.67,31795.20,9498.71,15581.23,4997.89,35542.54,12860.07,14121.88,12532.81,7389.95,76340.37,13570.35,31481.01,65517.95,27628.41,46541.15,32975.69,38070.15,55158.17,63141.52,61212.58,24519.86,56708.01,18040.52,23732.06,24739.14,18942.46,30147.73,9870.90,5086.28,13651.61,20187.50,11098.94,62389.08,3347.11,15580.07,6153.54,6206.88,5007.16,15969.91,8998.97,11914.73,15044.30,1495.37,19791.79,10266.29,12400.81,50016.36,2314.55,19309.52,24437.64,47624.63,30886.22,17661.45,2192.70,20965.03,20984.22,48917.76,10737.70,21708.06,19787.17,34098.23,8983.91,6223.50,9074.91,20341.82,18803.38,15963.92,3812.33,46412.01,14821.47,2300.51
21/10/25,38893.95,99808.85,36362.25,19187.65,17511.69,37881.08,21525.03,18942.46,27919.15,22016.49,16792.66,80544.92,21959.74,10983.82,23634.50,29740.07,21609.86,25772.05,22.11,141.37,158.28,2611.29,155.26,48.76,332.37,19.17,36066.01,80894.08,42279.53,34919.41,39744.06,41669.93,93047.60,17859.17,50042.96,1883.00,15459.39,28048.54,33448.68,10701.28,1040.06,45452.48,17831.87,27226.90,53995.55,12858.08,48309.31,29199.36,2611.29,39868.65,32232.69,24266.96,62764.49,35651.27,31169.67,31795.20,9498.71,15581.23,4997.89,35542.54,12860.07,14121.88,12532.81,7389.95,76340.37,13570.35,31481.01,65517.95,27628.41,46541.15,32975.69,38070.15,55158.17,63141.52,61212.58,24519.86,56708.01,18040.52,23732.06,24739.14,18942.46,30147.73,9870.90,5086.28,13651.61,20187.50,11098.94,62389.08,3347.11,15580.07,6153.54,6206.88,5007.16,15969.91,8998.97,11914.73,15044.30,1495.37,19791.79,10266.29,12400.81,50016.36,2314.55,19309.52,24437.64,47624.63,30886.22,17661.45,2192.70,20965.03,20984.22,48917.76,10737.70,21708.06,19787.17,34098.23,8983.91,6223.50,9074.91,20341.82,18803.38,15963.92,3812.33,46412.01,14821.47,2300.51
20/10/25,38855.68,99709.35,36326.40,19168.36,17474.37,37812.39,21466.16,18847.21,27859.21,22014.33,16794.11,80456.78,21808.19,10935.62,23512.46,29437.01,21576.06,25673.38,22.11,141.37,158.28,2610.83,155.26,48.76,332.37,19.17,36007.19,80930.33,42154.26,34879.66,39713.45,41587.58,93079.25,17818.99,50032.82,1872.47,15397.60,27954.14,33449.75,10707.44,1040.94,45438.79,17823.13,27257.73,53789.50,12830.44,48251.00,29175.36,2610.83,39884.65,32237.74,24251.04,62694.10,35623.80,31162.18,31777.69,9492.48,15555.74,4991.26,35520.17,12855.60,14110.18,12527.94,7387.55,76271.72,13558.35,31437.25,65438.91,27555.19,46440.04,32951.06,37842.01,55076.83,63004.33,60822.30,24518.70,56638.03,18035.08,23701.51,24688.21,18847.21,30168.68,9853.03,5079.08,13631.22,20174.52,11091.41,62248.70,3339.52,15554.84,6146.40,6199.63,5003.22,15976.46,8979.01,11906.63,15004.58,1490.71,19751.53,10237.61,12395.51,49721.44,2289.54,19286.02,24380.65,47502.54,30839.83,17636.85,2177.66,20951.27,20993.97,48877.88,10747.22,21691.51,19792.41,34028.98,8990.75,6216.23,9052.16,20283.91,18760.61,15793.00,3806.63,46309.79,14805.65,2275.47
19/10/25,38652.19,99573.97,36159.22,19070.37,17383.30,37622.31,21353.60,18758.93,27678.50,21825.71,16702.60,79856.59,21692.76,10861.18,23404.31,29144.10,21456.51,25517.65,22.04,140.56,170.12,2608.05,154.53,49.98,333.14,19.14,36064.37,80484.26,42163.95,34921.58,39694.02,41277.20,93079.25,17658.40,49500.64,1855.41,15408.85,27722.27,33228.70,10408.88,1035.93,45428.92,17572.79,26714.62,53605.68,12719.88,48080.16,29008.43,2608.05,39771.90,32124.16,24247.44,62478.86,35508.37,31177.09,31693.24,9413.71,15456.56,4953.46,35383.91,12741.94,14012.11,12449.43,7368.07,75780.04,13519.72,31170.09,65080.97,27445.11,46066.59,32931.62,37623.17,54969.23,62728.62,60531.84,24476.87,56306.55,17965.23,23435.80,24464.37,18758.93,30119.73,9772.48,5062.24,13565.81,20190.13,11061.31,61954.16,3333.59,15550.24,6129.45,6182.69,4984.53,15953.35,8958.11,11866.03,14951.29,1497.99,19688.43,10161.00,12234.15,50089.81,2295.67,19121.20,24423.05,47540.66,30769.98,17586.52,2156.76,20857.99,20988.83,48764.97,10700.85,21506.46,19614.46,34063.40,8880.97,6161.48,9010.29,20190.39,18581.63,15642.97,3790.14,45963.28,14788.23,2258.99
18/10/25,38652.19,99573.97,36159.22,19070.37,17383.30,37622.31,21353.60,18758.93,27678.50,21825.71,16702.60,79856.59,21692.76,10861.18,23404.31,29144.10,21456.51,25517.65,22.04,140.56,170.12,2608.05,154.53,49.98,333.14,19.14,36064.37,80484.26,42163.95,34921.58,39694.02,41277.20,93079.25,17658.40,49500.64,1855.41,15408.85,27722.27,33228.70,10408.88,1035.93,45428.92,17572.79,26714.62,53605.68,12719.88,48080.16,29008.43,2608.05,39771.90,32124.16,24247.44,62478.86,35508.37,31177.09,31693.24,9413.71,15456.56,4953.46,35383.91,12741.94,14012.11,12449.43,7368.07,75780.04,13519.72,31170.09,65080.97,27445.11,46066.59,32931.62,37623.17,54969.23,62728.62,60531.84,24476.87,56306.55,17965.23,23435.80,24464.37,18758.93,30119.73,9772.48,5062.24,13565.81,20190.13,11061.31,61954.16,3333.59,15550.24,6129.45,6182.69,4984.53,15953.35,8958.11,11866.03,14951.29,1497.99,19688.43,10161.00,12234.15,50089.81,2295.67,19121.20,24423.05,47540.66,30769.98,17586.52,2156.76,20857.99,20988.83,48764.97,10700.85,21506.46,19614.46,34063.40,8880.97,6161.48,9010.29,20190.39,18581.63,15642.97,3790.14,45963.28,14788.23,2258.99
17/10/25,38652.19,99573.97,36159.22,19070.37,17383.30,37622.31,21353.60,18758.93,27678.50,21825.71,16702.60,79856.59,21692.76,10861.18,23404.31,29144.10,21456.51,25517.65,22.04,140.56,170.12,2608.05,154.53,49.98,333.14,19.14,36064.37,80484.26,42163.95,34921.58,39694.02,41277.20,91825.69,17658.40,49500.64,1855.41,15408.85,27722.27,33228.70,10408.88,1035.93,45428.92,17572.79,26714.62,53605.68,12719.88,48080.16,29008.43,2608.05,39771.90,32124.16,24247.44,62478.86,35508.37,31177.09,31693.24,9413.71,15456.56,4953.46,35383.91,12741.94,14012.11,12449.43,7368.07,75780.04,13519.72,31170.09,65080.97,27445.11,46066.59,32931.62,37623.17,54969.23,62728.62,60531.84,24476.87,56306.55,17965.23,23435.80,24464.37,18758.93,30119.73,9772.48,5062.24,13565.81,20190.13,11061.31,61954.16,3333.59,15550.24,6129.45,6182.69,4984.53,15953.35,8958.11,11866.03,14951.29,1497.99,19688.43,10161.00,12234.15,50089.81,2295.67,19121.20,24423.05,47540.66,30769.98,17586.52,2156.76,20857.99,20988.83,48764.97,10700.85,21506.46,19614.46,34063.40,8880.97,6161.48,9010.29,20190.39,18581.63,15642.97,3790.14,45963.28,14788.23,2258.99
16/10/25,38460.73,99713.40,36017.84,19028.65,17361.15,37565.29,21352.81,18825.08,27828.56,21953.80,16829.62,80316.05,21744.16,10856.60,23416.01,29288.20,21472.21,25628.52,21.98,140.56,168.55,2609.41,154.59,48.67,333.29,19.15,35826.17,80078.73,42259.91,34721.98,39551.69,41387.24,90008.74,17525.75,50276.89,1884.88,15541.68,27534.68,33106.73,10477.00,1034.86,45118.73,17565.91,26877.40,53617.32,12871.96,48094.16,28845.20,2609.41,39665.44,32088.91,24096.58,62383.39,35354.95,30971.33,31560.62,9446.55,15404.75,4984.81,35246.28,12679.49,13917.22,12389.39,7336.31,75993.14,13519.17,31074.08,65028.97,27434.97,46039.65,33017.28,37760.17,55040.86,62983.76,60825.23,24288.82,56180.27,17963.76,23570.75,24627.10,18825.08,30051.60,9819.36,5087.02,13590.95,20139.65,11082.67,62082.11,3340.22,15543.93,6120.31,6173.29,4959.31,15779.66,8937.83,12003.49,14974.16,1515.82,19662.87,10186.64,12190.64,49345.63,2321.79,19271.82,24409.08,47483.99,30775.31,17651.45,2154.54,20696.28,20849.63,48641.81,10671.74,21536.37,19606.75,34016.30,8839.97,6160.56,9031.28,20130.49,18574.98,15661.81,3819.09,45769.33,14767.04,2294.17
15/10/25,38067.31,99225.80,35681.15,18867.08,17225.64,37268.03,21206.88,18727.13,27695.90,21837.98,16704.05,79948.38,21661.30,10852.53,23359.47,29139.96,21320.65,25514.98,21.84,139.51,174.46,2611.81,153.53,48.61,330.41,19.07,35375.67,79210.41,41822.76,34329.67,39276.84,41451.40,89129.26,17459.55,50093.99,1879.43,15437.10,27477.51,32625.52,10523.82,1015.55,44438.71,17470.91,26921.55,53442.79,12797.72,47768.37,28535.25,2611.81,39490.18,32024.37,23946.39,62308.96,35135.77,30592.66,31203.44,9407.32,15281.88,4972.00,34866.71,12533.30,13767.62,12270.35,7244.05,75725.24,13391.94,30898.52,64914.01,27269.00,45890.58,32916.65,37576.55,54573.21,62767.44,60765.19,23963.72,55664.83,17787.64,23536.25,24587.82,18727.13,29727.71,9740.98,5074.47,13489.66,19977.60,11033.61,61824.55,3313.11,15399.04,6079.56,6132.12,4917.64,15610.15,8899.44,11955.62,14890.31,1513.35,19527.08,10073.91,12088.13,48736.95,2303.90,19167.77,24105.03,47040.44,30532.52,17598.25,2154.27,20563.67,20612.09,48239.61,10561.18,21380.89,19401.30,33783.80,8786.17,6109.23,8963.78,19960.09,18447.69,15640.43,3812.53,45251.08,14634.14,2290.47
14/10/25,37795.97,97925.49,35391.46,18704.27,17081.20,36957.77,21028.87,18566.05,27441.08,21605.07,16543.09,79073.15,21485.24,10765.96,23168.43,28851.20,21135.99,25289.86,21.63,138.60,177.10,2607.24,152.56,48.32,326.44,18.98,35285.46,78787.27,41638.75,34020.87,38784.42,40591.86,89556.84,17439.69,49790.04,1889.16,15284.20,27455.03,32588.38,10351.31,985.55,44069.21,17344.62,26666.24,53376.04,12485.21,47254.73,28306.10,2607.24,38872.40,31617.45,23692.13,61709.72,34712.15,30356.19,31016.24,9345.27,15210.68,4900.42,34567.69,12481.83,13671.10,12195.87,7193.07,74976.63,13257.38,30623.00,63955.35,26981.55,45537.99,32572.96,37434.71,53717.50,62090.78,60281.54,23796.15,55163.85,17737.69,23287.28,24333.99,18566.05,29408.03,9564.88,5002.39,13353.87,19670.05,10905.46,61380.08,3299.91,15206.25,6026.27,6078.51,4878.08,15457.41,8799.49,11827.24,14706.65,1496.16,19422.41,9928.81,11966.79,48362.29,2283.45,18973.00,23822.98,46688.21,30364.93,17377.69,2135.84,20338.36,20349.07,47910.39,10440.42,21261.49,19259.77,33575.40,8698.74,6088.55,8910.84,19884.92,18239.28,15603.70,3772.24,44858.12,14463.41,2297.05
13/10/25,37918.98,98444.94,35518.61,18784.65,17167.11,37134.35,21149.67,18713.82,27632.73,21806.28,16735.78,79666.86,21675.40,10846.28,23377.15,29181.38,21247.81,25483.15,21.71,139.59,170.33,2605.72,153.09,47.50,328.55,19.09,35361.78,78966.56,41947.55,34093.08,38875.16,40755.16,90366.68,17515.92,49953.94,1908.83,15436.24,27661.62,32699.51,10511.34,994.92,44548.96,17477.98,26785.48,53794.53,12616.57,47481.85,28414.89,2605.72,39031.85,31832.74,23772.91,62122.47,34863.31,30580.57,31200.28,9403.32,15248.39,4941.81,34680.93,12533.88,13731.34,12245.36,7229.01,75475.46,13328.63,30720.16,64208.62,27113.35,45930.47,32778.51,37616.75,54209.27,62727.73,60843.54,23943.24,55379.06,17812.93,23524.52,24572.77,18713.82,29610.65,9683.65,4987.82,13451.18,19848.75,10978.22,61765.65,3310.01,15315.28,6046.36,6098.27,4893.50,15503.44,8833.10,11876.55,14822.92,1503.63,19539.95,10040.45,12019.23,48221.00,2286.50,19218.20,24058.60,46870.13,30438.79,17537.64,2142.52,20451.74,20453.44,48036.51,10509.93,21428.36,19415.98,33655.30,8743.47,6119.08,8973.64,20016.64,18367.80,15794.27,3814.91,45054.56,14548.38,2329.05
12/10/25,38006.18,98613.75,35596.86,18814.82,17200.91,37202.44,21187.55,18777.03,27629.15,21755.52,16688.35,79578.82,21738.49,10838.43,23417.97,29339.01,21269.77,25507.20,21.72,139.99,162.02,2602.47,153.20,46.53,329.26,19.07,35392.28,78945.28,42000.26,34038.57,38740.68,40383.91,90366.68,17510.34,50347.39,1906.84,15502.88,27678.01,32666.93,10486.63,994.75,44927.78,17525.64,26514.48,53685.35,12760.41,47591.29,28473.27,2602.47,38898.10,31633.19,23778.19,61859.36,34905.34,30648.27,31268.60,9439.26,15310.42,4941.08,34774.24,12567.85,13750.76,12275.65,7262.95,75257.90,13385.11,30684.51,63887.66,27140.22,45972.06,32865.18,37737.12,54258.12,62716.26,61038.08,24026.72,55504.04,17876.07,23543.71,24665.05,18777.03,29716.26,9747.42,4873.45,13472.77,19935.83,11040.20,61951.13,3319.99,15337.95,6056.85,6109.64,4904.97,15529.11,8927.13,11945.50,14853.36,1503.90,19617.55,10114.98,12030.09,48187.27,2287.73,19157.02,24110.79,47202.24,30438.91,17633.92,2156.37,20461.79,20565.59,48039.68,10562.32,21581.43,19579.79,33648.73,8741.14,6173.17,9025.38,20095.06,18392.07,15785.62,3852.80,45162.15,14585.06,2347.78
11/10/25,38006.18,98613.75,35596.86,18814.82,17200.91,37202.44,21187.55,18777.03,27629.15,21755.52,16688.35,79578.82,21738.49,10838.43,23417.97,29339.01,21269.77,25507.20,21.72,139.99,162.02,2602.47,153.20,46.53,329.26,19.07,35392.28,78945.28,42000.26,34038.57,38740.68,40383.91,90366.68,17510.34,50347.39,1906.84,15502.88,27678.01,32666.93,10486.63,994.75,44927.78,17525.64,26514.48,53685.35,12760.41,47591.29,28473.27,2602.47,38898.10,31633.19,23778.19,61859.36,34905.34,30648.27,31268.60,9439.26,15310.42,4941.08,34774.24,12567.85,13750.76,12275.65,7262.95,75257.90,13385.11,30684.51,63887.66,27140.22,45972.06,32865.18,37737.12,54258.12,62716.26,61038.08,24026.72,55504.04,17876.07,23543.71,24665.05,18777.03,29716.26,9747.42,4873.45,13472.77,19935.83,11040.20,61951.13,3319.99,15337.95,6056.85,6109.64,4904.97,15529.11,8927.13,11945.50,14853.36,1503.90,19617.55,10114.98,12030.09,48187.27,2287.73,19157.02,24110.79,47202.24,30438.91,17633.92,2156.37,20461.79,20565.59,48039.68,10562.32,21581.43,19579.79,33648.73,8741.14,6173.17,9025.38,20095.06,18392.07,15785.62,3852.80,45162.15,14585.06,2347.78
10/10/25,38006.18,98613.75,35596.86,18814.82,17200.91,37202.44,21187.55,18777.03,27629.15,21755.52,16688.35,79578.82,21738.49,10838.43,23417.97,29339.01,21269.77,25507.20,21.72,139.99,162.02,2602.47,153.20,46.53,329.26,19.07,35392.28,78945.28,42000.26,34038.57,38740.68,40383.91,89940.92,17510.34,50347.39,1906.84,15502.88,27678.01,32666.93,10486.63,994.75,44927.78,17525.64,26514.48,53685.35,12760.41,47591.29,28473.27,2602.47,38898.10,31633.19,23778.19,61859.36,34905.34,30648.27,31268.60,9439.26,15310.42,4941.08,34774.24,12567.85,13750.76,12275.65,7262.95,75257.90,13385.11,30684.51,63887.66,27140.22,45972.06,32865.18,37737.12,54258.12,62716.26,61038.08,24026.72,55504.04,17876.07,23543.71,24665.05,18777.03,29716.26,9747.42,4873.45,13472.77,19935.83,11040.20,61951.13,3319.99,15337.95,6056.85,6109.64,4904.97,15529.11,8927.13,11945.50,14853.36,1503.90,19617.55,10114.98,12030.09,48187.27,2287.73,19157.02,24110.79,47202.24,30438.91,17633.92,2156.37,20461.79,20565.59,48039.68,10562.32,21581.43,19579.79,33648.73,8741.14,6173.17,9025.38,20095.06,18392.07,15785.62,3852.80,45162.15,14585.06,2347.78
09/10/25,37850.52,98374.00,35460.86,18740.42,17128.48,37049.58,21093.07,18691.99,27516.68,21634.10,16542.38,79216.13,21604.94,10736.38,23246.06,29140.22,21185.84,25384.66,21.69,139.42,157.78,2603.26,152.83,47.00,328.03,19.11,35214.57,78362.73,41917.23,33888.98,38611.06,40381.81,89582.80,17333.64,50374.89,1901.75,15645.89,27326.63,32379.61,10314.27,978.40,44535.90,17525.64,26291.59,53512.13,12708.88,47446.89,28335.08,2603.26,38777.62,31543.36,23665.65,61486.23,34823.35,30491.07,31134.22,9409.62,15231.39,4905.84,34641.48,12535.38,13685.04,12223.71,7220.16,75183.79,13334.79,30491.08,63683.32,27080.73,45900.26,32867.12,37530.21,53891.09,62455.98,60740.42,23892.95,55267.76,17754.49,23492.06,24587.21,18691.99,29674.14,9728.26,4814.16,13469.34,19744.53,10949.62,61688.93,3322.37,15261.96,6035.65,6088.54,4894.05,15456.19,8943.66,11919.62,14774.92,1502.10,19531.79,10088.29,11990.42,48110.72,2287.54,18902.64,23972.21,47056.04,30318.85,17569.76,2152.57,20346.55,20469.77,47854.21,10517.98,21648.33,19657.65,33498.88,8700.06,6151.67,9003.51,19960.50,18322.91,15661.19,3834.05,45086.35,14490.05,2340.69
08/10/25,37646.65,97828.02,35268.90,18624.73,17033.22,36838.50,20976.54,18618.67,27290.48,21412.12,16385.12,78452.67,21539.86,10654.35,23104.44,29077.87,21041.36,25222.68,21.59,138.85,152.57,2605.92,152.28,46.93,327.19,19.03,35129.01,78120.40,41762.84,33802.89,38424.90,40049.90,90033.58,17150.50,49814.60,1899.83,15314.01,27041.55,32251.49,10251.76,971.19,44518.07,17445.64,25955.59,53011.62,12614.42,47147.64,28146.79,2605.92,38405.35,31250.45,23521.56,60921.30,34580.29,30324.47,30982.68,9342.15,15133.60,4838.75,34423.86,12481.37,13631.57,12160.24,7175.29,74463.12,13245.96,30327.49,63014.88,26904.87,45648.17,32611.07,37501.93,53425.54,61990.83,60459.91,23758.40,54871.99,17660.91,23295.36,24409.26,18618.67,29446.22,9629.06,4713.05,13319.69,19583.91,10873.63,61411.68,3312.17,15127.81,6003.45,6056.05,4864.98,15401.07,8808.89,11821.46,14668.49,1488.31,19378.45,10023.89,11910.51,47850.12,2279.35,18697.41,23798.67,46948.42,30140.26,17451.40,2157.64,20268.99,20363.56,47644.02,10412.90,21488.39,19504.88,33322.86,8644.75,6092.33,8939.85,19801.65,18214.74,15709.62,3813.98,44762.05,14441.38,2357.37
07/10/25,37740.10,98590.73,35387.45,18700.51,17106.03,36998.14,21078.92,18735.68,27491.32,21570.67,16516.96,79025.68,21657.08,10707.62,23224.27,29159.48,21154.17,25391.17,21.64,139.38,149.09,2605.01,152.85,46.04,327.05,19.04,35673.55,78428.72,41891.07,33956.23,38637.38,40300.31,90516.60,17232.83,49075.43,1932.98,15344.37,27250.82,32355.30,10333.92,989.26,44202.81,17600.53,26040.23,53155.33,12610.88,47427.10,28179.29,2605.01,38561.70,31355.92,23602.51,61283.77,34655.21,30413.45,31090.29,9343.99,15100.74,4893.47,34526.24,12457.40,13643.24,12149.40,7196.23,74801.14,13248.85,30490.56,63171.90,27070.56,45911.25,32852.29,37571.90,53668.75,62397.87,60738.76,23847.63,55068.55,17669.50,23429.96,24554.67,18735.68,29514.83,9753.85,4733.68,13423.78,19804.33,11022.57,62084.21,3350.70,15252.83,6017.11,6069.18,4877.13,15454.22,8935.15,11766.13,14816.54,1495.03,19555.03,10110.24,11986.45,48394.51,2282.95,18852.11,24047.66,47161.78,30410.68,17649.23,2154.08,20413.32,20379.07,47616.86,10439.13,21309.74,19414.17,33627.67,8679.00,6073.82,8959.73,20025.01,18359.78,15684.38,3879.79,45093.92,14533.28,2384.77
06/10/25,37694.02,98474.47,35344.48,18666.06,17079.44,36934.66,21039.60,18713.61,27383.49,21477.33,16428.68,78653.82,21633.35,10676.86,23152.83,29232.57,21099.77,25316.99,21.60,139.67,148.68,2602.74,152.75,45.87,325.97,19.03,35572.42,78241.14,42086.15,33873.44,38567.38,40202.10,90702.31,17189.45,49093.93,1941.90,15387.97,27131.89,32346.91,10376.74,978.61,44034.08,17514.14,25909.53,53253.96,12431.33,47429.32,28165.85,2602.74,38400.97,31267.95,23460.86,61274.81,34614.77,30380.88,31078.15,9367.14,15093.76,4875.26,34526.21,12474.35,13655.99,12161.38,7191.70,74682.34,13222.51,30425.87,63110.02,27037.79,45969.02,32733.42,37569.41,53553.84,62309.62,60668.80,23881.25,55121.01,17731.87,23408.29,24586.52,18713.61,29532.68,9656.79,4733.76,13418.97,19687.45,11021.66,61908.25,3338.36,15211.61,6012.52,6064.51,4863.57,15434.51,8988.66,11657.82,14760.29,1482.73,19529.08,10100.82,11942.34,48221.27,2288.23,18713.37,23898.35,47230.69,30366.06,17630.33,2148.89,20394.41,20392.31,47515.71,10424.11,21457.51,19535.10,33540.66,8672.08,6111.74,8972.60,19959.22,18270.60,15717.02,3833.73,45041.54,14472.14,2389.10
05/10/25,37418.30,98138.02,35108.84,18534.40,16980.74,36708.39,20927.91,18679.83,27191.96,21211.71,16236.59,77959.99,21614.49,10628.98,23088.37,29319.00,20955.65,25194.89,21.41,138.79,145.01,2601.97,151.41,44.85,323.20,18.90,35434.54,77522.14,41957.67,33511.65,38111.71,39582.46,90702.31,16969.84,48001.34,1959.58,15526.36,27102.61,31956.79,10333.34,971.98,43988.86,17383.14,25550.87,52789.24,12295.35,47191.38,27985.76,2601.97,37812.35,30677.78,23226.99,60414.94,34373.23,30238.29,30890.52,9304.04,14929.41,4869.39,34375.57,12338.64,13520.08,12048.07,7153.25,73432.32,13080.68,30193.87,62091.93,26856.90,45749.02,32522.61,37402.32,53062.51,61808.52,60631.11,23754.70,54742.65,17582.11,23365.47,24595.06,18679.83,29333.94,9673.50,4638.99,13398.55,19578.41,11051.20,61919.52,3330.48,15168.77,5965.20,6016.58,4829.77,15350.65,8968.36,11426.41,14770.05,1445.57,19487.47,10130.80,11886.02,47772.04,2286.46,18445.27,23668.73,47194.45,30242.93,17645.32,2163.58,20307.27,20330.70,46975.02,10326.63,21256.94,19481.80,33376.20,8603.59,6036.75,8913.74,19931.19,18183.93,15781.63,3840.16,44852.06,14392.64,2408.21
04/10/25,37418.30,98138.02,35108.84,18534.40,16980.74,36708.39,20927.91,18679.83,27191.96,21211.71,16236.59,77959.99,21614.49,10628.98,23088.37,29319.00,20955.65,25194.89,21.41,138.79,145.01,2601.97,151.41,44.85,323.20,18.90,35434.54,77522.14,41957.67,33511.65,38111.71,39582.46,90702.31,16969.84,48001.34,1959.58,15526.36,27102.61,31956.79,10333.34,971.98,43988.86,17383.14,25550.87,52789.24,12295.35,47191.38,27985.76,2601.97,37812.35,30677.78,23226.99,60414.94,34373.23,30238.29,30890.52,9304.04,14929.41,4869.39,34375.57,12338.64,13520.08,12048.07,7153.25,73432.32,13080.68,30193.87,62091.93,26856.90,45749.02,32522.61,37402.32,53062.51,61808.52,60631.11,23754.70,54742.65,17582.11,23365.47,24595.06,18679.83,29333.94,9673.50,4638.99,13398.55,19578.41,11051.20,61919.52,3330.48,15168.77,5965.20,6016.58,4829.77,15350.65,8968.36,11426.41,14770.05,1445.57,19487.47,10130.80,11886.02,47772.04,2286.46,18445.27,23668.73,47194.45,30242.93,17645.32,2163.58,20307.27,20330.70,46975.02,10326.63,21256.94,19481.80,33376.20,8603.59,6036.75,8913.74,19931.19,18183.93,15781.63,3840.16,44852.06,14392.64,2408.21
